Production_Year,Month,States_In_Number,Variety_Rank,Modal Price,Import(Quantity in lakh bales of 170 kgs),Export(Quantity in lakh bales of 170 kgs)
2013,12,9,57,4895,14.59,101.43
2014,1,9,57,5300,11.51,116.96
2014,4,9,57,5410,11.51,116.96
2015,10,9,57,4302.5,14.39,57.72
2018,1,9,57,5400,15.8,67.59
2018,2,9,57,5300,15.8,67.59
2009,1,9,70,2698.55,10,35
2009,2,9,70,2588.454545,10,35
2009,3,9,70,2581.583333,10,35
2009,8,9,70,2751,10,35
2009,9,9,70,2694.9375,10,35
2009,10,9,70,2756.421053,10,35
2009,11,9,70,3019.15,10,35
2009,12,9,70,3290,10,35
2010,1,9,70,3243.333333,6,83
2010,2,9,70,3255.952381,6,83
2010,3,9,70,3315.785714,6,83
2010,9,9,70,3651,6,83
2010,10,9,70,4253,6,83
2010,11,9,70,4599.285714,6,83
2010,12,9,70,4700,6,83
2011,1,9,70,4856.076923,2.38,76.5
2011,2,9,70,6210.105263,2.38,76.5
2011,3,9,70,6525,2.38,76.5
2011,10,9,70,4334.25,2.38,76.5
2011,11,9,70,4084.692308,2.38,76.5
2011,12,9,70,4060,2.38,76.5
2012,1,9,70,4403.461538,7.51,129.57
2012,2,9,70,4040,7.51,129.57
2012,3,9,70,4062.133333,7.51,129.57
2012,4,9,70,3898.571429,7.51,129.57
2012,5,9,70,4152.5,7.51,129.57
2013,10,9,70,5246.4375,14.59,101.43
2013,11,9,70,5068.133333,14.59,101.43
2013,12,9,70,4947.75,14.59,101.43
2014,1,9,70,5394.214286,11.51,116.96
2014,2,9,70,5413.777778,11.51,116.96
2014,3,9,70,5248.368421,11.51,116.96
2014,4,9,70,5245,11.51,116.96
2014,9,9,70,4300.25,11.51,116.96
2018,1,9,70,5325,15.8,67.59
2018,2,9,70,5139.857143,15.8,67.59
2018,3,9,70,4903.75,15.8,67.59
2018,10,9,70,5153.5,15.8,67.59
2009,1,9,65,2831.428571,10,35
2009,2,9,65,2814.5,10,35
2009,9,9,65,2793,10,35
2009,10,9,65,3124,10,35
2009,11,9,65,3357,10,35
2009,12,9,65,3440,10,35
2010,1,9,65,3081,6,83
2010,2,9,65,3003.75,6,83
2010,10,9,65,3535,6,83
2010,11,9,65,3870.833333,6,83
2010,12,9,65,4006,6,83
2011,1,9,65,4368.75,2.38,76.5
2011,2,9,65,5250,2.38,76.5
2011,10,9,65,4600,2.38,76.5
2011,11,9,65,4713.4,2.38,76.5
2012,4,9,65,4121,7.51,129.57
2013,10,9,65,4775.5,14.59,101.43
2013,11,9,65,5238,14.59,101.43
2013,9,9,57,4100,14.59,101.43
2015,12,9,57,4421.842105,14.39,57.72
2016,1,9,57,4222,22.79,69.07
2016,2,9,57,4500,22.79,69.07
2016,10,9,57,5300,22.79,69.07
2018,1,9,57,5283.333333,15.8,67.59
2018,2,9,57,5177.777778,15.8,67.59
2018,3,9,57,4915.555556,15.8,67.59
2018,4,9,57,4760,15.8,67.59
2018,5,9,57,4662.5,15.8,67.59
2018,6,9,57,5325,15.8,67.59
2018,7,9,57,5750,15.8,67.59
2018,8,9,57,5943.75,15.8,67.59
2018,9,9,57,5242.857143,15.8,67.59
2018,10,9,57,5282.222222,15.8,67.59
2018,11,9,57,5418.333333,15.8,67.59
2018,12,9,57,5423.75,15.8,67.59
2019,1,9,57,5398.333333,35.37,43.54
2019,2,9,57,5405,35.37,43.54
2020,1,9,57,5087.5,15,47
2020,2,9,57,5033.333333,15,47
2020,3,9,57,5025,15,47
2020,7,9,57,4800,15,47
2009,1,9,70,2674,10,35
2009,2,9,70,2637.045455,10,35
2009,3,9,70,2547.857143,10,35
2009,8,9,70,2686,10,35
2009,9,9,70,2625.5,10,35
2009,10,9,70,2790,10,35
2009,11,9,70,3165.285714,10,35
2009,12,9,70,3331,10,35
2010,1,9,70,3297.090909,6,83
2010,2,9,70,3281.833333,6,83
2010,3,9,70,3307.458333,6,83
2010,4,9,70,3260,6,83
2010,9,9,70,3727.666667,6,83
2010,10,9,70,4286.217391,6,83
2010,11,9,70,4623.083333,6,83
2010,12,9,70,4660,6,83
2011,1,9,70,4909.304348,2.38,76.5
2011,2,9,70,6036.375,2.38,76.5
2011,3,9,70,6169.235294,2.38,76.5
2011,9,9,70,3516,2.38,76.5
2011,10,9,70,4111.458333,2.38,76.5
2011,11,9,70,3943.653846,2.38,76.5
2011,12,9,70,3970,2.38,76.5
2012,1,9,70,4180.714286,7.51,129.57
2012,2,9,70,3961.5,7.51,129.57
2012,3,9,70,3783.166667,7.51,129.57
2012,4,9,70,3699.15,7.51,129.57
2012,5,9,70,3950.2,7.51,129.57
2012,9,9,70,3814.2,7.51,129.57
2012,10,9,70,3944.666667,7.51,129.57
2012,11,9,70,3970.833333,7.51,129.57
2012,12,9,70,3967.36,7.51,129.57
2013,1,9,70,3888.84,14.59,101.43
2013,2,9,70,4102.318182,14.59,101.43
2013,3,9,70,4455,14.59,101.43
2013,4,9,70,4346.111111,14.59,101.43
2013,5,9,70,4364,14.59,101.43
2013,6,9,70,4534.375,14.59,101.43
2013,7,9,70,4635,14.59,101.43
2013,9,9,70,5030.727273,14.59,101.43
2013,10,9,70,5201.961538,14.59,101.43
2013,11,9,70,5017.68,14.59,101.43
2013,12,9,70,4918.181818,14.59,101.43
2014,1,9,70,5378.954545,11.51,116.96
2014,2,9,70,5391.818182,11.51,116.96
2014,3,9,70,5266.190476,11.51,116.96
2014,4,9,70,5302.571429,11.51,116.96
2014,9,9,70,4125,11.51,116.96
2014,10,9,70,4189.761905,11.51,116.96
2014,11,9,70,3934.166667,11.51,116.96
2014,12,9,70,3977.333333,11.51,116.96
2015,1,9,70,4041.952381,14.39,57.72
2015,2,9,70,3909.473684,14.39,57.72
2015,3,9,70,4051.294118,14.39,57.72
2015,4,9,70,4260.5,14.39,57.72
2015,9,9,70,4210.181818,14.39,57.72
2015,10,9,70,4452,14.39,57.72
2015,11,9,70,4226.538462,14.39,57.72
2015,12,9,70,4433.043478,14.39,57.72
2016,1,9,70,4629.363636,22.79,69.07
2016,2,9,70,4560.666667,22.79,69.07
2016,3,9,70,4550.928571,22.79,69.07
2016,4,9,70,4705,22.79,69.07
2016,5,9,70,4850,22.79,69.07
2016,6,9,70,5066.666667,22.79,69.07
2016,9,9,70,5228.529412,22.79,69.07
2016,10,9,70,5022.666667,22.79,69.07
2016,11,9,70,5001.666667,22.79,69.07
2016,12,9,70,4915,22.79,69.07
2017,1,9,70,5506.956522,30.94,58.21
2017,2,9,70,5745.238095,30.94,58.21
2017,3,9,70,5876.454545,30.94,58.21
2017,4,9,70,5960,30.94,58.21
2017,9,9,70,4210,30.94,58.21
2018,1,9,70,5332.083333,15.8,67.59
2018,2,9,70,5110.909091,15.8,67.59
2018,3,9,70,4853.043478,15.8,67.59
2018,4,9,70,4683.333333,15.8,67.59
2018,5,9,70,4907.5,15.8,67.59
2018,7,9,70,5380,15.8,67.59
2018,9,9,70,5228.5,15.8,67.59
2018,10,9,70,5308.035714,15.8,67.59
2018,11,9,70,5457.857143,15.8,67.59
2018,12,9,70,5390.25,15.8,67.59
2019,1,9,70,5353.611111,35.37,43.54
2019,2,9,70,5343.333333,35.37,43.54
2009,8,9,65,2700,10,35
2009,9,9,65,2621.666667,10,35
2009,11,9,65,3332.5,10,35
2010,1,9,65,3290,6,83
2010,2,9,65,3285,6,83
2015,10,9,65,4618.333333,14.39,57.72
2015,11,9,65,4376.263158,14.39,57.72
2015,12,9,65,4421.238095,14.39,57.72
2016,1,9,65,4677,22.79,69.07
2016,2,9,65,4357.142857,22.79,69.07
2016,3,9,65,4388.666667,22.79,69.07
2016,9,9,65,4474.357143,22.79,69.07
2016,10,9,65,4316.222222,22.79,69.07
2016,12,9,65,4155,22.79,69.07
2014,11,9,65,3850,11.51,116.96
2015,1,9,65,4000,14.39,57.72
2010,11,9,70,4490,6,83
2010,12,9,70,4500,6,83
2011,1,9,70,4816.363636,2.38,76.5
2011,2,9,70,6082.285714,2.38,76.5
2011,3,9,70,5875,2.38,76.5
2011,9,9,70,3483.333333,2.38,76.5
2011,10,9,70,3905,2.38,76.5
2011,11,9,70,3808.461538,2.38,76.5
2011,12,9,70,3850,2.38,76.5
2012,1,9,70,4225.789474,7.51,129.57
2012,2,9,70,4119,7.51,129.57
2012,3,9,70,3935.454545,7.51,129.57
2012,4,9,70,3950.916667,7.51,129.57
2012,5,9,70,4050,7.51,129.57
2012,10,9,70,4133.25,7.51,129.57
2012,11,9,70,4170.833333,7.51,129.57
2012,12,9,70,4138.75,7.51,129.57
2013,1,9,70,4042.727273,14.59,101.43
2013,2,9,70,4282.105263,14.59,101.43
2013,3,9,70,4591.904762,14.59,101.43
2013,4,9,70,4596.25,14.59,101.43
2013,9,9,70,5116.666667,14.59,101.43
2013,10,9,70,5331.875,14.59,101.43
2013,11,9,70,5177.190476,14.59,101.43
2013,12,9,70,4956.521739,14.59,101.43
2014,1,9,70,5375,11.51,116.96
2014,2,9,70,5427.5,11.51,116.96
2014,3,9,70,5332.631579,11.51,116.96
2014,4,9,70,5290,11.51,116.96
2010,10,9,65,3935,6,83
2010,11,9,65,3650,6,83
2011,1,9,65,5050,2.38,76.5
2011,10,9,65,4730.875,2.38,76.5
2011,11,9,65,4550,2.38,76.5
2012,1,9,65,4842.833333,7.51,129.57
2012,10,9,65,5781.578947,7.51,129.57
2012,11,9,65,5277.642857,7.51,129.57
2012,12,9,65,4332.5,7.51,129.57
2013,1,9,65,4478.5,14.59,101.43
2013,2,9,65,4300,14.59,101.43
2013,3,9,65,4610,14.59,101.43
2013,4,9,65,4630,14.59,101.43
2013,10,9,65,4906.133333,14.59,101.43
2013,11,9,65,5223.727273,14.59,101.43
2013,12,9,65,5219.214286,14.59,101.43
2014,1,9,65,5482.5,11.51,116.96
2014,2,9,65,5300,11.51,116.96
2014,3,9,65,5325,11.51,116.96
2014,4,9,65,5350,11.51,116.96
2010,3,9,57,3010.666667,6,83
2010,10,9,57,4026.086957,6,83
2010,11,9,57,4477.857143,6,83
2011,11,9,57,3950,2.38,76.5
2013,10,9,57,5353.333333,14.59,101.43
2013,11,9,57,5300,14.59,101.43
2013,9,9,70,4875,14.59,101.43
2013,11,9,70,5006,14.59,101.43
2014,9,9,70,4225,11.51,116.96
2014,10,9,70,4276.470588,11.51,116.96
2014,11,9,70,3950.047619,11.51,116.96
2014,12,9,70,3946.777778,11.51,116.96
2015,1,9,70,4145.047619,14.39,57.72
2015,2,9,70,3989.166667,14.39,57.72
2015,3,9,70,4130.5625,14.39,57.72
2015,4,9,70,4494.428571,14.39,57.72
2015,9,9,70,4456.571429,14.39,57.72
2015,10,9,70,4585,14.39,57.72
2015,11,9,70,4244.615385,14.39,57.72
2015,12,9,70,4439.166667,14.39,57.72
2016,1,9,70,4667.5,22.79,69.07
2016,2,9,70,4633.416667,22.79,69.07
2016,3,9,70,4671.833333,22.79,69.07
2016,9,9,70,5390,22.79,69.07
2016,10,9,70,5211.25,22.79,69.07
2016,11,9,70,5117.5,22.79,69.07
2016,12,9,70,5260.555556,22.79,69.07
2017,2,9,70,5998.181818,30.94,58.21
2017,3,9,70,6223.333333,30.94,58.21
2017,9,9,70,4498.666667,30.94,58.21
2018,1,9,70,5379.347826,15.8,67.59
2018,2,9,70,5240.227273,15.8,67.59
2018,3,9,70,4969.285714,15.8,67.59
2018,4,9,70,4846.25,15.8,67.59
2018,9,9,70,5225.916667,15.8,67.59
2018,10,9,70,5318.153846,15.8,67.59
2018,11,9,70,5498.235294,15.8,67.59
2018,12,9,70,5509.526316,15.8,67.59
2019,1,9,70,5492.208333,35.37,43.54
2019,2,9,70,5460.35,35.37,43.54
2020,1,9,70,5370.333333,15,47
2020,2,9,70,5156.8,15,47
2020,3,9,70,5020,15,47
2009,1,9,57,2640.5,10,35
2009,2,9,57,2618.666667,10,35
2009,3,9,57,2531.25,10,35
2009,8,9,57,2595,10,35
2009,9,9,57,2639.315789,10,35
2009,10,9,57,2688.333333,10,35
2009,11,9,57,2943.913043,10,35
2010,1,9,57,3064.565217,6,83
2010,2,9,57,3052.380952,6,83
2010,3,9,57,3185.181818,6,83
2010,9,9,57,3563.333333,6,83
2010,10,9,57,4050.416667,6,83
2010,11,9,57,4316.428571,6,83
2010,12,9,57,4435,6,83
2011,1,9,57,4710.217391,2.38,76.5
2011,2,9,57,5506.052632,2.38,76.5
2011,3,9,57,6393.333333,2.38,76.5
2011,9,9,57,3584.5,2.38,76.5
2011,10,9,57,4139.041667,2.38,76.5
2011,11,9,57,3993.888889,2.38,76.5
2011,12,9,57,3900,2.38,76.5
2012,1,9,57,4331.896552,7.51,129.57
2012,2,9,57,4126.391304,7.51,129.57
2012,3,9,57,3991.5,7.51,129.57
2012,4,9,57,3797.5,7.51,129.57
2012,9,9,57,3908.333333,7.51,129.57
2012,10,9,57,4053.846154,7.51,129.57
2012,11,9,57,4137.5,7.51,129.57
2013,2,9,57,4262.5,14.59,101.43
2013,3,9,57,4631.5,14.59,101.43
2013,4,9,57,4632.5,14.59,101.43
2013,9,9,57,5036.454545,14.59,101.43
2013,10,9,57,5279.411765,14.59,101.43
2013,11,9,57,4991.875,14.59,101.43
2013,12,9,57,4869.047619,14.59,101.43
2014,1,9,57,5330,11.51,116.96
2014,2,9,57,5338.857143,11.51,116.96
2014,3,9,57,5301.578947,11.51,116.96
2014,4,9,57,5328.384615,11.51,116.96
2009,10,9,70,2616.083333,10,35
2009,11,9,70,2912.272727,10,35
2009,12,9,70,3098,10,35
2010,1,9,70,3109.391304,6,83
2010,2,9,70,3162.045455,6,83
2010,3,9,70,3280.608696,6,83
2010,9,9,70,3461.666667,6,83
2010,10,9,70,3777,6,83
2010,11,9,70,4410.5,6,83
2011,1,9,70,4400,2.38,76.5
2010,11,9,65,4343,6,83
2009,8,9,57,2531.666667,10,35
2009,9,9,57,2461.222222,10,35
2009,10,9,57,2566.166667,10,35
2011,9,9,57,3589.333333,2.38,76.5
2011,10,9,57,4034.416667,2.38,76.5
2011,11,9,57,3852.285714,2.38,76.5
2011,12,9,57,3760,2.38,76.5
2012,1,9,57,4098.62,7.51,129.57
2012,2,9,57,3925.704545,7.51,129.57
2012,3,9,57,3722.5,7.51,129.57
2012,4,9,57,3612.642857,7.51,129.57
2012,9,9,57,3649.416667,7.51,129.57
2012,10,9,57,3877.980769,7.51,129.57
2012,11,9,57,3898.68,7.51,129.57
2012,12,9,57,3934.854167,7.51,129.57
2013,1,9,57,3574.875,14.59,101.43
2013,2,9,57,3805.295455,14.59,101.43
2013,3,9,57,4158.395833,14.59,101.43
2013,4,9,57,4195.666667,14.59,101.43
2013,9,9,57,4910.25,14.59,101.43
2013,10,9,57,5107.395833,14.59,101.43
2013,11,9,57,5016.173077,14.59,101.43
2013,12,9,57,4820.86,14.59,101.43
2014,1,9,57,5279.5,11.51,116.96
2014,2,9,57,5316.738095,11.51,116.96
2014,3,9,57,5149.217391,11.51,116.96
2014,4,9,57,5280.181818,11.51,116.96
2014,9,9,57,4210.1,11.51,116.96
2014,10,9,57,4115.157895,11.51,116.96
2014,11,9,57,3834.895833,11.51,116.96
2014,12,9,57,3860.9375,11.51,116.96
2015,1,9,57,4027.108696,14.39,57.72
2015,2,9,57,3876.636364,14.39,57.72
2015,3,9,57,3980.904762,14.39,57.72
2015,4,9,57,4428.916667,14.39,57.72
2015,9,9,57,4299.964286,14.39,57.72
2015,10,9,57,4331.133333,14.39,57.72
2015,11,9,57,4126.318182,14.39,57.72
2015,12,9,57,4284,14.39,57.72
2016,1,9,57,4549.4,22.79,69.07
2016,2,9,57,4534.452381,22.79,69.07
2016,3,9,57,4559.166667,22.79,69.07
2016,4,9,57,4641,22.79,69.07
2016,9,9,57,5229.6,22.79,69.07
2016,10,9,57,5031.318182,22.79,69.07
2016,11,9,57,5035.461538,22.79,69.07
2016,12,9,57,4728,22.79,69.07
2017,1,9,57,5234.194118,30.94,58.21
2017,3,9,57,5968.3,30.94,58.21
2017,4,9,57,5962.375,30.94,58.21
2018,1,9,57,5152.227273,15.8,67.59
2018,2,9,57,5109.272727,15.8,67.59
2018,3,9,57,4758.666667,15.8,67.59
2018,4,9,57,4629.333333,15.8,67.59
2018,9,9,57,5166.666667,15.8,67.59
2018,12,9,57,5272.727273,15.8,67.59
2019,1,9,57,5299.818182,35.37,43.54
2019,2,9,57,5283.666667,35.37,43.54
2014,9,9,70,4352.727273,11.51,116.96
2014,10,9,70,4264.380952,11.51,116.96
2014,11,9,70,4017.777778,11.51,116.96
2014,12,9,70,3935.714286,11.51,116.96
2015,1,9,70,4099.411765,14.39,57.72
2015,2,9,70,4096,14.39,57.72
2015,3,9,70,4136.875,14.39,57.72
2015,9,9,70,4388.461538,14.39,57.72
2015,10,9,70,4500,14.39,57.72
2015,11,9,70,4342,14.39,57.72
2015,12,9,70,4405.555556,14.39,57.72
2016,1,9,70,4748.333333,22.79,69.07
2016,2,9,70,4714.272727,22.79,69.07
2016,3,9,70,4800,22.79,69.07
2016,10,9,70,5374,22.79,69.07
2016,11,9,70,5138,22.79,69.07
2016,12,9,70,5246.363636,22.79,69.07
2017,1,9,70,5743.076923,30.94,58.21
2017,2,9,70,6000,30.94,58.21
2017,3,9,70,6237.5,30.94,58.21
2017,9,9,70,4525,30.94,58.21
2018,1,9,70,5385.789474,15.8,67.59
2018,2,9,70,5167.5,15.8,67.59
2018,3,9,70,4950,15.8,67.59
2018,6,9,70,4830.5,15.8,67.59
2018,9,9,70,5320,15.8,67.59
2018,10,9,70,5362.857143,15.8,67.59
2018,11,9,70,5578.333333,15.8,67.59
2019,1,9,70,5493.157895,35.37,43.54
2019,2,9,70,5513.333333,35.37,43.54
2014,9,9,65,5400,11.51,116.96
2015,9,9,65,4591,14.39,57.72
2015,11,9,65,4561.428571,14.39,57.72
2015,12,9,65,4437.5,14.39,57.72
2016,1,9,65,4800,22.79,69.07
2016,10,9,65,5350,22.79,69.07
2016,11,9,65,4950,22.79,69.07
2017,3,9,65,6200,30.94,58.21
2017,9,9,65,4500,30.94,58.21
2018,9,9,65,5325,15.8,67.59
2011,7,9,57,2165,2.38,76.5
2012,2,9,57,2165,7.51,129.57
2012,7,9,57,2200,7.51,129.57
2013,1,9,57,2165,14.59,101.43
2013,2,9,57,2165,14.59,101.43
2013,5,9,57,2400,14.59,101.43
2013,9,9,57,5118.25,14.59,101.43
2013,10,9,57,5273.296296,14.59,101.43
2013,11,9,57,5076.125,14.59,101.43
2013,12,9,57,4961.230769,14.59,101.43
2014,1,9,57,5375.307692,11.51,116.96
2014,2,9,57,5486.25,11.51,116.96
2014,5,9,57,2810,11.51,116.96
2014,10,9,57,4238.125,11.51,116.96
2014,11,9,57,3928.272727,11.51,116.96
2014,12,9,57,3862.772727,11.51,116.96
2015,10,9,57,4458.846154,14.39,57.72
2015,11,9,57,4252.2,14.39,57.72
2015,12,9,57,4424.166667,14.39,57.72
2016,1,9,57,4687.5,22.79,69.07
2016,10,9,57,2165,22.79,69.07
2009,1,9,70,2627.272727,10,35
2009,2,9,70,2637.565217,10,35
2009,3,9,70,2666,10,35
2011,10,9,70,4219.285714,2.38,76.5
2011,11,9,70,4040.25,2.38,76.5
2011,12,9,70,3975,2.38,76.5
2012,1,9,70,4567.75,7.51,129.57
2012,2,9,70,4210.434783,7.51,129.57
2012,3,9,70,3909.25,7.51,129.57
2012,4,9,70,3791.583333,7.51,129.57
2012,8,9,70,4003,7.51,129.57
2012,10,9,70,4072.962963,7.51,129.57
2012,11,9,70,4142.333333,7.51,129.57
2012,12,9,70,4124.782609,7.51,129.57
2013,1,9,70,3994.782609,14.59,101.43
2013,2,9,70,4311.111111,14.59,101.43
2013,3,9,70,4509.090909,14.59,101.43
2013,4,9,70,4463.846154,14.59,101.43
2013,9,9,70,4858.75,14.59,101.43
2013,10,9,70,5330,14.59,101.43
2013,11,9,70,5167.173913,14.59,101.43
2013,12,9,70,4920.625,14.59,101.43
2014,1,9,70,5345.652174,11.51,116.96
2014,2,9,70,5355.909091,11.51,116.96
2014,3,9,70,5259.52381,11.51,116.96
2014,4,9,70,5287.142857,11.51,116.96
2015,1,9,70,4000,14.39,57.72
2015,2,9,70,3882.608696,14.39,57.72
2015,3,9,70,4139.090909,14.39,57.72
2015,4,9,70,4362.5,14.39,57.72
2015,9,9,70,4394.285714,14.39,57.72
2015,10,9,70,4567.8125,14.39,57.72
2015,11,9,70,4374.090909,14.39,57.72
2015,12,9,70,4474.761905,14.39,57.72
2016,1,9,70,4711.428571,22.79,69.07
2016,2,9,70,4645.9375,22.79,69.07
2016,3,9,70,4660.909091,22.79,69.07
2016,9,9,70,5075,22.79,69.07
2016,10,9,70,4938,22.79,69.07
2016,11,9,70,5100.416667,22.79,69.07
2016,12,9,70,5057.695652,22.79,69.07
2017,1,9,70,5488.571429,30.94,58.21
2017,2,9,70,5690.956522,30.94,58.21
2017,3,9,70,5993.105263,30.94,58.21
2017,4,9,70,6000.5,30.94,58.21
2017,9,9,70,4160.4,30.94,58.21
2018,1,9,70,5280.96,15.8,67.59
2018,2,9,70,5136.478261,15.8,67.59
2018,3,9,70,4837.181818,15.8,67.59
2018,4,9,70,4703.857143,15.8,67.59
2018,5,9,70,4992.333333,15.8,67.59
2018,6,9,70,4850,15.8,67.59
2018,9,9,70,4868.545455,15.8,67.59
2018,10,9,70,5250.807692,15.8,67.59
2018,11,9,70,5380.652174,15.8,67.59
2018,12,9,70,5362.894737,15.8,67.59
2019,1,9,70,5364.916667,35.37,43.54
2019,2,9,70,5343.842105,35.37,43.54
2020,1,9,70,5132.5,15,47
2020,2,9,70,4999.666667,15,47
2020,3,9,70,4943.727273,15,47
2009,3,9,57,2685.833333,10,35
2009,4,9,57,2886.666667,10,35
2009,9,9,57,2506,10,35
2009,10,9,57,2637.705882,10,35
2009,11,9,57,2970,10,35
2009,12,9,57,3200,10,35
2010,1,9,57,3200,6,83
2010,3,9,57,3292.5,6,83
2010,9,9,57,3730.5,6,83
2010,10,9,57,3787,6,83
2010,11,9,57,4384.2,6,83
2010,12,9,57,4575,6,83
2011,1,9,57,4776.913043,2.38,76.5
2011,2,9,57,5745.7,2.38,76.5
2011,3,9,57,6433.125,2.38,76.5
2011,4,9,57,6525,2.38,76.5
2011,10,9,57,3956.25,2.38,76.5
2012,9,9,57,3610,7.51,129.57
2012,12,9,57,4115,7.51,129.57
2014,9,9,57,4155.777778,11.51,116.96
2014,10,9,57,4139,11.51,116.96
2014,11,9,57,3933.333333,11.51,116.96
2014,12,9,57,4004.074074,11.51,116.96
2015,1,9,57,4109.52381,14.39,57.72
2013,10,9,57,2165,14.59,101.43
2011,10,9,70,4133.333333,2.38,76.5
2011,11,9,70,4000,2.38,76.5
2013,9,9,70,4897.9,14.59,101.43
2013,10,9,70,5209.64,14.59,101.43
2013,11,9,70,5104.2,14.59,101.43
2013,12,9,70,4889.294118,14.59,101.43
2014,1,9,70,5257.375,11.51,116.96
2014,9,9,70,4073.666667,11.51,116.96
2014,10,9,70,4233.611111,11.51,116.96
2014,11,9,70,3934.166667,11.51,116.96
2014,12,9,70,3868,11.51,116.96
2015,1,9,70,3914.333333,14.39,57.72
2015,2,9,70,3974.857143,14.39,57.72
2015,3,9,70,4090.142857,14.39,57.72
2015,4,9,70,4460,14.39,57.72
2015,10,9,70,4504,14.39,57.72
2015,11,9,70,4180,14.39,57.72
2017,9,9,70,4141.8,30.94,58.21
2018,1,9,70,5113.727273,15.8,67.59
2018,2,9,70,4411.818182,15.8,67.59
2018,9,9,70,5166.142857,15.8,67.59
2018,10,9,70,5158.115385,15.8,67.59
2009,1,9,57,2565,10,35
2009,9,9,57,2616,10,35
2009,10,9,57,2627.416667,10,35
2010,1,9,57,3192.333333,6,83
2010,10,9,57,3984.772727,6,83
2010,11,9,57,4508.535714,6,83
2010,12,9,57,4651,6,83
2011,1,9,57,4467.769231,2.38,76.5
2011,2,9,57,5651.75,2.38,76.5
2012,10,9,57,4087,7.51,129.57
2018,1,9,81,4828,15.8,67.59
2018,9,9,81,5029.625,15.8,67.59
2018,9,9,57,5004,15.8,67.59
2019,1,9,57,5350,35.37,43.54
2015,9,9,70,3900,14.39,57.72
2017,9,9,70,4133.333333,30.94,58.21
2017,9,9,70,4068.571429,30.94,58.21
2017,9,9,70,4091.416667,30.94,58.21
2018,8,9,70,5115.6,15.8,67.59
2018,9,9,70,4824.25,15.8,67.59
2018,10,9,70,4884.736842,15.8,67.59
2018,11,9,70,4992,15.8,67.59
2009,1,9,70,2740.875,10,35
2009,2,9,70,2707.894737,10,35
2009,3,9,70,2715.666667,10,35
2009,4,9,70,2840,10,35
2009,9,9,70,2711.615385,10,35
2009,10,9,70,2762,10,35
2009,11,9,70,3137.95,10,35
2009,12,9,70,3350,10,35
2010,1,9,70,3273.083333,6,83
2010,2,9,70,3280.333333,6,83
2010,3,9,70,3316.266667,6,83
2009,1,9,65,3150,10,35
2009,2,9,65,2705.25,10,35
2009,3,9,65,2623.666667,10,35
2009,9,9,65,2892.571429,10,35
2009,10,9,65,3181.727273,10,35
2009,11,9,65,3163.444444,10,35
2009,12,9,65,3390,10,35
2010,1,9,65,3160,6,83
2010,2,9,65,2690,6,83
2009,11,9,57,3043,10,35
2013,5,9,57,4632,14.59,101.43
2013,6,9,57,4740.666667,14.59,101.43
2013,9,9,57,5013.333333,14.59,101.43
2013,10,9,57,5258.3125,14.59,101.43
2013,11,9,57,5152.5,14.59,101.43
2013,12,9,57,4865.538462,14.59,101.43
2012,10,9,57,4277.923077,7.51,129.57
2012,11,9,57,4249.5,7.51,129.57
2012,12,9,57,4148.444444,7.51,129.57
2010,3,9,70,3150,6,83
2010,4,9,70,3162.5,6,83
2010,9,9,70,3287.5,6,83
2010,10,9,70,4199.166667,6,83
2010,11,9,70,4490.454545,6,83
2011,1,9,70,4727,2.38,76.5
2015,10,9,70,4500,14.39,57.72
2015,11,9,70,4200,14.39,57.72
2015,12,9,70,4450,14.39,57.72
2016,10,9,70,5500,22.79,69.07
2016,11,9,70,5100,22.79,69.07
2015,10,9,84,4550,14.39,57.72
2015,12,9,84,4500,14.39,57.72
2016,10,9,84,5200,22.79,69.07
2018,1,9,84,5241.666667,15.8,67.59
2018,2,9,84,5112.608696,15.8,67.59
2018,3,9,84,4910,15.8,67.59
2018,4,9,84,4827.888889,15.8,67.59
2018,5,9,84,4935.705882,15.8,67.59
2018,6,9,84,4976.666667,15.8,67.59
2018,9,9,84,5137.857143,15.8,67.59
2018,10,9,84,5152.5,15.8,67.59
2019,1,9,84,5246.428571,35.37,43.54
2013,11,9,57,4930,14.59,101.43
2013,12,9,57,4931.133333,14.59,101.43
2014,1,9,57,5337.8125,11.51,116.96
2014,2,9,57,5456.111111,11.51,116.96
2014,3,9,57,5455,11.51,116.96
2014,4,9,57,5194.64,11.51,116.96
2014,5,9,57,5539.210526,11.51,116.96
2014,9,9,57,4137.5,11.51,116.96
2014,10,9,57,4120.454545,11.51,116.96
2014,11,9,57,3800,11.51,116.96
2014,12,9,57,3750,11.51,116.96
2015,9,9,57,4350,14.39,57.72
2015,10,9,57,4311.111111,14.39,57.72
2017,9,9,57,4301.25,30.94,58.21
2014,10,9,57,4124,11.51,116.96
2015,2,9,57,3795.8,14.39,57.72
2015,9,9,57,4322,14.39,57.72
2015,10,9,57,4438.333333,14.39,57.72
2016,1,9,57,4757.857143,22.79,69.07
2016,2,9,57,4737,22.79,69.07
2013,9,9,57,4881,14.59,101.43
2013,10,9,57,5151.947368,14.59,101.43
2013,12,9,57,5170,14.59,101.43
2013,10,9,70,5225.238095,14.59,101.43
2013,11,9,70,5124.615385,14.59,101.43
2013,12,9,70,4914.375,14.59,101.43
2014,1,9,70,5341.111111,11.51,116.96
2013,10,9,65,4900.071429,14.59,101.43
