Production_Year,Month,States_In_Number,Variety_Rank,Modal Price
2010,3,5,64,3267.5
2010,5,5,64,3035.0
2010,6,5,64,3000.0
2010,10,5,64,4325.0
2010,11,5,64,4298.357142857143
2010,12,5,64,4150.0
2011,1,5,64,5000.476190476191
2011,2,5,64,6240.380952380952
2011,3,5,64,5877.5
2011,4,5,64,6255.2
2011,5,5,64,3800.0
2011,6,5,64,3579.166666666666
2011,7,5,64,3900.0
2012,1,5,64,4325.0
2012,2,5,64,4119.473684210527
2012,3,5,64,4011.75
2012,4,5,64,3965.05
2012,5,5,64,3565.0
2012,6,5,64,4453.571428571428
2012,7,5,64,4637.5
2012,12,5,64,4140.0
2013,1,5,64,4028.318181818182
2013,2,5,64,4199.954545454545
2013,3,5,64,4601.333333333333
2013,4,5,64,4710.0
2013,5,5,64,4300.0
2014,1,5,64,4975.095238095239
2014,2,5,64,5087.476190476191
2014,3,5,64,4989.681818181818
2014,4,5,64,4931.222222222223
2014,11,5,64,3918.75
2014,12,5,64,3931.0625
2015,1,5,64,3927.384615384615
2015,2,5,64,3941.909090909091
2015,3,5,64,3855.4117647058815
2015,10,5,64,4149.444444444444
2015,11,5,64,4080.333333333334
2015,12,5,64,4347.619047619048
2016,1,5,64,4552.894736842105
2016,2,5,64,4463.823529411765
2016,3,5,64,4178.571428571428
2016,12,5,64,4813.5
2017,1,5,64,5382.391304347826
2017,2,5,64,5607.045454545455
2017,3,5,64,5579.0
2018,1,5,64,4975.0
2018,2,5,64,4758.529411764705
2018,11,5,64,5403.0
2018,12,5,64,5401.666666666667
2019,1,5,64,5400.681818181818
2019,2,5,64,5361.875
2020,1,5,64,5467.0
2020,2,5,64,5445.0
2009,1,5,64,2727.5625
2009,2,5,64,2629.4615384615386
2009,3,5,64,2539.1875
2009,4,5,64,2691.6
2009,5,5,64,2600.0
2009,8,5,64,2619.0
2009,9,5,64,2543.333333333333
2009,10,5,64,2730.5714285714284
2009,11,5,64,3056.6
2009,12,5,64,3125.0
2010,1,5,64,3186.6
2010,2,5,64,3195.7
2010,3,5,64,3220.842105263158
2010,4,5,64,3087.6875
2010,5,5,64,2730.75
2010,9,5,64,3350.0
2010,10,5,64,4077.909090909091
2010,11,5,64,4175.0
2011,1,5,64,4897.823529411765
2011,2,5,64,5849.0
2011,3,5,64,6131.8888888888905
2011,4,5,64,5034.25
2011,5,5,64,2976.0
2011,6,5,64,3001.0
2012,1,5,64,4213.0
2012,2,5,64,4158.652173913043
2012,3,5,64,3630.541666666666
2012,4,5,64,3595.5882352941176
2012,5,5,64,3436.9444444444453
2012,6,5,64,3132.142857142857
2012,9,5,64,3050.0
2012,10,5,64,3617.0
2012,11,5,64,4149.066666666667
2012,12,5,64,4153.4375
2013,1,5,64,4082.866666666667
2013,2,5,64,4230.210526315789
2013,3,5,64,4600.0
2013,4,5,64,4363.625
2013,5,5,64,3956.375
2013,12,5,64,4672.478260869565
2014,1,5,64,4957.909090909091
2014,2,5,64,5106.391304347826
2014,3,5,64,5015.625
2014,4,5,64,4302.88888888889
2014,5,5,64,3888.157894736842
2014,6,5,64,3700.0
2014,10,5,64,3742.5
2014,11,5,64,3956.818181818182
2014,12,5,64,3978.857142857143
2015,1,5,64,3950.4
2015,2,5,64,3620.4
2015,3,5,64,3346.1538461538453
2015,4,5,64,3656.25
2015,5,5,64,3812.5
2015,6,5,64,3825.0
2015,10,5,64,4105.5
2015,11,5,64,4035.1875
2015,12,5,64,4176.8
2016,1,5,64,4314.307692307692
2016,2,5,64,4069.9230769230767
2016,3,5,64,3633.571428571429
2016,4,5,64,3663.333333333334
2016,5,5,64,3700.0
2016,6,5,64,3750.0
2016,10,5,64,4651.9473684210525
2016,11,5,64,4912.4
2016,12,5,64,4952.727272727273
2017,1,5,64,5169.363636363636
2017,2,5,64,5338.25
2017,4,5,64,4627.23076923077
2017,5,5,64,4004.727272727273
2017,6,5,64,3900.0
2018,1,5,64,4898.9473684210525
2018,2,5,64,4645.125
2018,3,5,64,4568.1
2018,4,5,64,4029.333333333334
2018,5,5,64,3950.75
2018,10,5,64,5439.4
2018,11,5,64,5492.333333333333
2018,12,5,64,5304.833333333333
2019,1,5,64,5381.75
2019,2,5,64,5257.545454545455
2020,1,5,64,5255.545454545455
2020,2,5,64,5270.333333333333
2020,3,5,64,5214.2
2018,10,5,88,5233.0
2018,11,5,88,5415.0
2018,12,5,88,5328.055555555556
2019,1,5,88,5213.9473684210525
2019,2,5,88,5262.142857142857
2009,1,5,57,2689.285714285714
2009,2,5,57,2609.0476190476197
2009,3,5,57,2491.8
2009,4,5,57,2651.0344827586205
2009,5,5,57,2450.833333333333
2009,6,5,57,2325.0
2009,9,5,57,2441.6666666666665
2009,10,5,57,2593.0
2009,11,5,57,3200.0
2010,1,5,57,3137.631578947369
2010,2,5,57,3097.916666666666
2010,3,5,57,3200.0
2010,11,5,57,4170.454545454545
2010,12,5,57,4100.0
2011,1,5,57,4494.444444444444
2011,2,5,57,6250.0
2011,4,5,57,3900.0
2012,10,5,57,4150.0
2013,12,5,57,4750.0
2014,1,5,57,4879.0625
2014,2,5,57,5079.333333333333
2014,3,5,57,4981.25
2014,4,5,57,3900.0
2014,5,5,57,3090.0
2014,11,5,57,3999.5
2014,12,5,57,4007.565217391305
2015,1,5,57,3988.8235294117653
2015,2,5,57,3931.875
2015,3,5,57,3846.666666666666
2015,10,5,57,4199.285714285715
2015,11,5,57,4071.666666666666
2015,12,5,57,4170.263157894737
2016,1,5,57,4301.875
2016,2,5,57,3860.0
2016,11,5,57,4725.0
2016,12,5,57,4772.5
2017,1,5,57,5259.263157894737
2017,2,5,57,5353.61111111111
2017,3,5,57,5418.0
2018,1,5,57,4322.857142857143
2018,2,5,57,4575.0
2018,10,5,57,5100.0
2018,1,5,64,4876.923076923077
2018,2,5,64,4600.416666666667
2018,3,5,64,4153.125
2018,4,5,64,4170.0
2018,11,5,88,5368.88888888889
2018,12,5,88,5309.444444444444
2019,1,5,88,5200.0
2019,2,5,88,5262.692307692308
2009,1,5,57,2705.0
2009,2,5,57,2601.1111111111113
2009,3,5,57,2472.142857142857
2009,4,5,57,2638.75
2009,5,5,57,2461.0
2009,9,5,57,2432.5
2009,10,5,57,2592.5
2010,1,5,57,3132.8125
2010,2,5,57,3057.857142857143
2010,3,5,57,3250.0
2010,11,5,57,4158.5
2010,12,5,57,4090.0
2011,1,5,57,4418.75
2014,1,5,57,5054.0
2014,2,5,57,5057.0
2014,3,5,57,5025.0
2015,12,5,57,4070.714285714286
2017,2,5,57,5350.0
2017,3,5,57,5458.75
2018,1,5,57,4672.083333333333
2018,11,5,57,5425.0
2018,11,5,64,5566.25
2009,2,5,5,2600.0
2009,3,5,5,2500.0
2009,5,5,5,2700.0
2009,11,5,5,3225.0
2015,2,5,56,3812.5
2016,1,5,56,4465.0
2016,11,5,56,4700.0
2016,12,5,56,4850.0
2017,1,5,56,5025.0
2018,8,5,56,5200.0
2018,12,5,56,5700.0
2020,1,5,56,5275.0
2020,2,5,56,5250.0
2009,3,5,11,2425.0
2009,4,5,11,2400.0
2009,5,5,11,2700.0
2009,6,5,11,2700.0
2010,1,5,11,3237.5
2010,2,5,11,3250.0
2010,3,5,11,3050.0
2010,4,5,11,3200.0
2010,7,5,11,2675.0
2013,1,5,11,4075.0
2013,10,5,11,5000.0
2014,1,5,11,5050.0
2014,2,5,11,4925.0
2014,3,5,11,5025.0
2015,2,5,11,3450.0
2018,1,5,11,4475.0
2018,4,5,11,4775.0
2009,1,5,48,2683.0
2009,2,5,48,2610.0
2009,4,5,48,2657.5
2009,5,5,48,2750.0
2009,10,5,48,2724.5
2009,11,5,48,3009.7058823529414
2009,12,5,48,2975.0
2010,1,5,48,3236.4285714285716
2010,2,5,48,3167.222222222222
2010,3,5,48,3223.333333333333
2010,4,5,48,3156.666666666666
2010,5,5,48,2723.1
2010,8,5,48,2750.0
2010,9,5,48,3775.0
2010,10,5,48,4223.235294117647
2010,11,5,48,4454.428571428572
2011,1,5,48,4877.5
2011,2,5,48,6355.0
2011,3,5,48,6312.142857142857
2011,4,5,48,4758.333333333333
2011,6,5,48,4450.0
2011,10,5,48,4053.333333333334
2011,11,5,48,4253.181818181818
2012,1,5,48,4238.75
2012,2,5,48,4147.5
2012,3,5,48,3580.0
2012,4,5,48,3092.857142857143
2012,5,5,48,3071.4285714285716
2012,6,5,48,2850.0
2012,7,5,48,3810.0
2012,12,5,48,4100.0
2013,1,5,48,4063.75
2013,2,5,48,4270.0
2013,3,5,48,4711.818181818182
2013,4,5,48,4504.166666666667
2013,5,5,48,4408.333333333333
2013,6,5,48,4415.0
2013,10,5,48,4980.0
2013,11,5,48,4623.125
2013,12,5,48,4613.0
2014,1,5,48,4941.0526315789475
2014,2,5,48,4987.5
2014,3,5,48,4760.714285714285
2014,4,5,48,4808.333333333333
2014,5,5,48,4750.0
2014,7,5,48,3950.0
2014,10,5,48,3583.75
2014,11,5,48,3905.384615384615
2014,12,5,48,3818.75
2015,1,5,48,3850.0
2015,2,5,48,3651.0
2015,3,5,48,3431.375
2015,4,5,48,3850.0
2015,10,5,48,4197.25
2015,11,5,48,3970.3529411764707
2015,12,5,48,4158.75
2016,1,5,48,4430.923076923077
2016,2,5,48,4122.0
2016,3,5,48,3691.1538461538453
2016,10,5,48,4761.428571428572
2016,11,5,48,4808.0
2016,12,5,48,4903.722222222223
2017,1,5,48,5267.058823529413
2017,2,5,48,5459.909090909091
2017,3,5,48,5421.0
2018,1,5,48,4791.666666666667
2018,2,5,48,5075.0
2018,3,5,48,4866.666666666667
2018,4,5,48,4775.0
2018,5,5,48,4775.0
2018,6,5,48,4775.0
2018,7,5,48,4868.75
2018,8,5,48,5400.0
2018,9,5,48,5675.0
2018,12,5,48,5675.0
2010,5,5,58,2682.5
2012,1,5,58,4300.0
2012,11,5,57,4095.5
2012,12,5,57,4050.0
2013,5,5,57,4350.0
2013,6,5,57,4300.0
2015,2,5,57,3785.0
2009,3,5,11,2408.333333333333
2009,4,5,11,2400.0
2009,5,5,11,2725.0
2010,1,5,11,3220.0
2009,3,5,65,2500.0
2009,11,5,65,3250.0
2010,2,5,65,3170.0
2010,10,5,65,4300.0
2014,3,5,65,5091.666666666667
2009,1,5,48,2667.0
2009,2,5,48,2615.0
2009,4,5,48,2645.0
2009,10,5,48,2730.8
2009,11,5,48,3028.733333333333
2009,12,5,48,3090.0
2010,1,5,48,3232.5
2010,2,5,48,3165.666666666666
2010,3,5,48,3270.0
2010,4,5,48,3200.0
2010,5,5,48,2637.5
2010,9,5,48,3650.0
2010,10,5,48,4227.642857142857
2010,11,5,48,4421.25
2011,1,5,48,4868.75
2011,2,5,48,6265.0
2011,3,5,48,6287.5
2011,10,5,48,4130.0
2011,11,5,48,4262.5
2012,1,5,48,4220.454545454545
2012,2,5,48,4152.5
2012,3,5,48,3570.0
2012,4,5,48,3057.142857142857
2012,5,5,48,3037.5
2013,3,5,48,4730.0
2013,4,5,48,4550.0
2013,6,5,48,4600.0
2013,10,5,48,4970.0
2013,11,5,48,4588.75
2013,12,5,48,4610.625
2014,1,5,48,4960.294117647059
2014,2,5,48,4972.5
2014,3,5,48,4807.5
2014,4,5,48,4725.0
2014,5,5,48,4783.333333333333
2014,10,5,48,3587.222222222222
2014,11,5,48,3899.6923076923076
2014,12,5,48,3806.666666666666
2015,1,5,48,3835.0
2015,2,5,48,3612.833333333334
2015,3,5,48,3447.75
2015,4,5,48,3700.0
2015,10,5,48,4218.071428571428
2015,11,5,48,3982.4285714285716
2015,12,5,48,4173.928571428572
2016,1,5,48,4395.166666666667
2016,2,5,48,4157.428571428572
2016,3,5,48,3602.666666666666
2016,10,5,48,5150.25
2016,11,5,48,4785.0
2016,12,5,48,4885.0
2013,5,5,57,4350.0
2013,6,5,57,4350.0
2013,10,5,57,5000.0
2009,2,5,5,2600.0
2009,3,5,11,2433.333333333333
2009,4,5,11,2404.1666666666665
2009,5,5,11,2708.333333333333
2009,6,5,11,2700.0
2010,1,5,11,3275.0
2010,2,5,11,3250.0
2009,10,5,65,2840.0
2015,3,5,65,3350.0
2009,1,5,48,2672.5
2009,2,5,48,2610.0
2009,4,5,48,2675.0
2009,10,5,48,2709.555555555556
2009,11,5,48,3019.333333333333
2009,12,5,48,3090.0
2010,1,5,48,3228.0
2010,5,5,48,2625.5
2010,10,5,48,4262.5
2010,11,5,48,4400.0
2011,1,5,48,4807.5
2011,2,5,48,6143.75
2011,3,5,48,6225.0
2011,10,5,48,3850.0
2011,11,5,48,4264.375
2012,1,5,48,4227.272727272727
2012,2,5,48,4200.0
2012,3,5,48,3610.0
2012,4,5,48,3067.142857142857
2012,5,5,48,2983.333333333333
2013,3,5,48,4730.0
2013,10,5,48,4675.0
2013,11,5,48,4581.0
2013,12,5,48,4643.75
2014,1,5,48,5008.076923076923
2014,2,5,48,4965.625
2014,3,5,48,4813.88888888889
2014,4,5,48,4793.75
2014,5,5,48,4800.0
2014,10,5,48,3561.1111111111113
2014,11,5,48,3896.071428571429
2014,12,5,48,3836.666666666666
2015,1,5,48,3854.0
2015,2,5,48,3360.0
2015,3,5,48,3317.666666666666
2015,10,5,48,4210.846153846154
2015,11,5,48,3988.470588235294
2015,12,5,48,4160.0625
2016,1,5,48,4418.928571428572
2016,2,5,48,4105.461538461538
2016,3,5,48,3701.571428571429
2016,10,5,48,4532.75
2016,11,5,48,4770.083333333333
2016,12,5,48,4888.5625
2017,1,5,48,5156.470588235295
2017,2,5,48,5469.0
2017,3,5,48,5313.333333333333
2018,1,5,48,4779.166666666667
2018,2,5,48,5075.0
2018,3,5,48,4925.0
2018,4,5,48,4775.0
2018,5,5,48,4775.0
2018,6,5,48,4775.0
2018,7,5,48,4993.75
2018,8,5,48,5400.0
2018,9,5,48,5725.0
2013,3,5,58,4665.0
2014,2,5,58,4950.0
2014,5,5,58,5000.0
2013,5,5,57,4350.0
2013,7,5,57,4300.0
2013,10,5,57,5000.0
2009,10,5,57,2750.0
2010,10,5,57,4170.833333333333
2010,11,5,57,4200.0
2011,2,5,57,6525.0
2009,10,5,64,2750.0
2009,11,5,64,2941.666666666666
2012,1,5,16,3769.230769230769
2012,2,5,16,3197.222222222222
2012,4,5,16,3300.0
2012,5,5,16,3300.0
2012,10,5,16,3700.0
2012,11,5,16,3793.181818181818
2012,12,5,16,3905.0
2013,1,5,16,3900.0
2013,2,5,16,3840.0
2013,3,5,16,4000.0
2013,4,5,16,2800.0
2013,5,5,16,3925.0
2013,6,5,16,4050.0
2013,10,5,16,4216.666666666667
2013,11,5,16,3595.0
2013,12,5,16,3850.0
2014,1,5,16,4592.857142857143
2014,2,5,16,4600.0
2014,4,5,16,3250.0
2014,5,5,16,2165.0
2014,10,5,16,3170.0
2014,11,5,16,3780.0
2009,3,5,57,2400.0
2010,4,5,57,2700.0
2015,2,5,57,3753.333333333334
2015,3,5,57,3750.0
2015,10,5,57,3900.0
2016,1,5,57,4200.0
2017,1,5,57,4850.0
2019,1,5,57,5200.0
2009,1,5,64,2500.0
2009,2,5,64,2533.333333333333
2009,3,5,64,2425.0
2009,9,5,64,2200.0
2009,10,5,64,2557.5
2009,11,5,64,2916.25
2009,12,5,64,3100.0
2010,4,5,64,2700.0
2012,3,5,64,3425.0
2012,4,5,64,3433.333333333333
2012,5,5,64,3050.0
2014,11,5,64,3900.0
2014,12,5,64,3818.75
2015,1,5,64,3815.714285714286
2015,2,5,64,3780.0
2015,3,5,64,3750.0
2015,4,5,64,4000.0
2015,5,5,64,4000.0
2015,10,5,64,3892.222222222222
2015,11,5,64,3903.888888888889
2015,12,5,64,3883.333333333334
2016,1,5,64,4125.0
2016,2,5,64,4000.0
2016,6,5,64,3600.0
2016,11,5,64,4647.142857142857
2016,12,5,64,4692.857142857143
2017,1,5,64,4962.5
2018,1,5,64,4528.333333333333
2018,2,5,64,4375.0
2018,5,5,64,4000.0
2018,10,5,64,5167.272727272727
2018,11,5,64,5354.545454545455
2018,12,5,64,5362.5
2019,1,5,64,5236.11111111111
2019,2,5,64,5170.0
2020,1,5,64,4760.0
2020,2,5,64,4650.0
2009,9,9,70,2824.8461538461547
2009,10,9,70,2744.16
2009,11,9,70,3077.92
2009,12,9,70,3370.0
2010,1,9,70,3315.541666666666
2010,2,9,70,3196.0
2010,9,9,70,3488.4285714285716
2010,10,9,70,4135.307692307692
2010,11,9,70,4507.208333333333
2010,12,9,70,4490.0
2011,1,9,70,4693.75
2011,2,9,70,5499.166666666668
2011,10,9,70,4360.384615384615
2011,11,9,70,4056.8
2011,12,9,70,4010.0
2012,1,9,70,4493.2307692307695
2012,2,9,70,4281.041666666667
2012,3,9,70,4053.0769230769233
2012,4,9,70,3896.9375
2012,10,9,70,4076.842105263158
2012,11,9,70,4071.071428571429
2012,12,9,70,4044.821428571429
2013,1,9,70,3951.578947368421
2013,2,9,70,4164.545454545455
2013,3,9,70,4651.428571428572
2013,4,9,70,4116.666666666667
2013,6,9,70,3150.0
2013,9,9,70,5052.666666666667
2013,10,9,70,5164.5
2013,11,9,70,5079.583333333333
2013,12,9,70,4936.785714285715
2014,1,9,70,5364.827586206897
2014,2,9,70,5438.541666666667
2014,3,9,70,5305.0
2014,10,9,70,4057.5
2014,11,9,70,3885.555555555556
2014,12,9,70,3821.111111111111
2015,1,9,70,3999.125
2009,9,9,65,3282.5
2009,10,9,65,3335.541666666666
2009,11,9,65,3435.36
2009,12,9,65,3461.0
2010,1,9,65,3097.75
2010,9,9,65,3281.4285714285716
2010,10,9,65,3566.68
2010,11,9,65,4161.555555555556
2011,10,9,65,5018.75
2011,11,9,65,4795.384615384615
2012,10,9,65,5658.0
2012,11,9,65,5293.333333333333
2013,10,9,65,4679.6
2013,11,9,65,5210.0
2014,10,9,65,5000.0
2014,11,9,65,4910.0
2009,9,9,70,2693.1666666666665
2009,10,9,70,2769.8695652173915
2009,11,9,70,2975.04
2010,11,9,70,4506.0
2011,1,9,65,4551.666666666667
2010,11,9,9,4580.0
2010,10,9,57,3951.333333333334
2010,11,9,57,4206.25
2015,9,9,57,4500.0
2015,10,9,57,4500.0
2017,9,9,57,4307.142857142857
2018,9,9,57,5244.25
2018,10,9,57,5252.5
2020,1,9,57,5180.7
2020,2,9,57,5171.428571428572
2020,3,9,57,4706.666666666667
2009,9,9,70,2650.0
2009,10,9,70,2655.833333333333
2009,11,9,70,2818.0
2010,10,9,70,3385.714285714286
2010,11,9,70,4300.0
2010,12,9,70,4300.0
2011,1,9,70,4600.0
2015,3,9,70,3800.0
2012,1,9,57,4149.2307692307695
2012,3,9,57,4123.7
2012,4,9,57,4058.5
2012,10,9,57,4312.05
2012,11,9,57,4272.5
2012,12,9,57,4234.777777777777
2013,1,9,57,4269.0
2013,4,9,57,4750.0
2013,9,9,57,5389.0
2013,10,9,57,5438.571428571428
2013,11,9,57,5294.615384615385
2013,12,9,57,5164.444444444444
2014,1,9,57,5538.181818181818
2014,2,9,57,5187.5
2014,3,9,57,5600.0
2014,9,9,57,4501.0
2014,10,9,57,4089.285714285714
2014,11,9,57,3825.0
2014,12,9,57,3795.5263157894733
2015,1,9,57,3862.916666666666
2015,2,9,57,3853.571428571429
2015,3,9,57,3800.0
2016,1,9,57,4233.333333333333
2016,2,9,57,4000.0
2016,10,9,57,5054.166666666667
2016,11,9,57,5000.0
2017,2,9,57,5900.0
2017,3,9,57,6000.0
2017,9,9,57,4100.0
2018,1,9,57,5500.0
2018,2,9,57,5125.0
2018,3,9,57,5100.0
2018,9,9,57,5153.333333333333
2018,10,9,57,5201.785714285715
2018,11,9,57,5374.703703703704
2018,12,9,57,5485.571428571428
2019,1,9,57,5560.0
2018,10,9,57,5300.0
2018,1,9,81,5338.88888888889
2018,2,9,81,4950.0
2018,3,9,81,4880.0
2018,9,9,81,5216.666666666667
2018,10,9,81,5285.714285714285
2018,11,9,81,5412.5
2018,12,9,81,5475.0
2019,1,9,81,5483.333333333333
2019,2,9,81,5450.0
2014,12,9,57,4100.0
2015,1,9,57,4100.0
2015,9,9,57,4600.0
2016,2,9,57,4700.0
2016,9,9,57,4866.666666666667
2016,10,9,57,4968.0
2016,11,9,57,5000.0
2017,9,9,57,4325.0
2018,1,9,57,5330.0
2018,3,9,57,5100.0
2018,9,9,57,5100.0
2018,10,9,57,5300.0
2015,2,9,70,4000.5
2015,3,9,70,4020.5454545454545
2015,9,9,70,4409.470588235295
2015,10,9,70,4395.0
2015,11,9,70,4286.11111111111
2015,12,9,70,4484.6
2016,1,9,70,4714.090909090909
2016,2,9,70,4660.0
2016,9,9,70,5591.25
2016,10,9,70,5053.777777777777
2016,11,9,70,5041.28
2016,12,9,70,5052.5
2017,1,9,70,5679.333333333332
2017,2,9,70,5810.0
2017,9,9,70,4193.333333333333
2018,1,9,70,5346.411764705882
2018,2,9,70,5077.5
2015,9,9,65,4164.0
2015,10,9,65,4265.4
2015,12,9,65,4179.0
2016,11,9,65,4180.0
2016,12,9,65,4120.0
2009,1,9,70,2391.153846153846
2009,9,9,70,2545.0
2009,10,9,70,2596.333333333333
2011,10,9,70,3989.0
2011,11,9,70,4038.333333333334
2011,12,9,70,4025.0
2012,1,9,70,4135.0
2012,2,9,70,4180.0
2012,3,9,70,4032.222222222222
2012,4,9,70,4090.0
2012,10,9,70,4055.5
2012,11,9,70,4056.909090909091
2012,12,9,70,4047.681818181818
2013,1,9,70,4027.952380952381
2013,2,9,70,4049.222222222222
2013,9,9,70,4521.0
2013,10,9,70,4995.61111111111
2013,11,9,70,4984.736842105263
2013,12,9,70,4841.739130434783
2014,1,9,70,5168.517241379311
2014,2,9,70,5252.777777777777
2014,3,9,70,5194.307692307692
2015,2,9,70,3981.666666666666
2015,3,9,70,4114.058823529413
2015,4,9,70,4400.0
2015,10,9,70,4260.0
2015,12,9,70,4527.5
2016,1,9,70,4586.38888888889
2016,2,9,70,4514.666666666667
2016,3,9,70,4530.0
2016,9,9,70,5035.833333333333
2016,10,9,70,4995.695652173913
2016,11,9,70,4915.925925925926
2016,12,9,70,4936.689655172414
2017,1,9,70,5344.333333333333
2017,2,9,70,5841.428571428572
2017,3,9,70,6016.666666666668
2017,9,9,70,4200.0
2018,1,9,70,5294.5
2018,3,9,70,4963.0
2018,10,9,70,5318.75
2011,10,9,24,4000.0
2011,11,9,24,4310.0
2012,10,9,24,4968.0
2012,11,9,24,4849.0
2012,12,9,24,4510.0
2013,2,9,24,4015.0
2013,10,9,24,4451.0
2013,11,9,24,4885.0
2013,12,9,24,4910.0
2009,10,9,65,2940.0
2015,2,9,65,4100.0
2012,10,9,57,4042.5
2015,9,9,57,4223.0
2015,10,9,57,4338.210526315789
2015,11,9,57,4211.666666666667
2015,12,9,57,4268.235294117647
2016,1,9,57,4525.0
2016,9,9,57,4826.25
2016,10,9,57,4273.5
2016,11,9,57,4291.11111111111
2016,12,9,57,4135.88888888889
2017,1,9,57,4230.0
2017,2,9,57,4850.0
2018,10,9,57,5500.0
2012,3,9,70,4048.333333333334
2012,4,9,70,3820.0
2013,10,9,70,5023.333333333333
2013,11,9,70,5000.0
2013,12,9,70,4936.0
2014,9,9,70,4487.5
2014,10,9,70,4112.5
2014,11,9,70,3875.0
2014,12,9,70,3897.916666666666
2015,1,9,70,4024.333333333334
2015,3,9,70,4100.0
2015,9,9,70,4200.0
2015,10,9,70,4285.714285714285
2015,11,9,70,4235.0
2015,12,9,70,4371.428571428572
2016,9,9,70,5250.0
2016,10,9,70,5000.0
2016,11,9,70,4831.25
2016,12,9,70,4916.666666666667
2017,1,9,70,4925.0
2017,2,9,70,5400.0
2017,3,9,70,5700.0
2017,9,9,70,4075.0
2018,1,9,70,4918.846
2018,3,9,70,5000.0
2018,8,9,70,5000.0
2018,9,9,70,4975.0
2018,10,9,70,5187.222222222223
2018,11,9,70,5283.0
2018,12,9,70,5304.571428571428
2019,1,9,70,5300.0
2020,1,9,70,5200.0
2020,3,9,70,5200.0
2009,11,9,57,2900.0
2014,1,9,57,5268.75
2014,2,9,57,5285.833333333333
2014,3,9,57,5220.0
2014,4,9,57,5200.0
2014,5,9,57,5400.0
2018,9,9,65,4721.428571428572
2018,10,9,65,5000.666666666667
2020,9,9,65,5090.0
2020,10,9,65,5150.0
2014,10,9,65,4327.0
2015,1,9,65,4211.0
2015,10,9,65,4499.2
2015,11,9,65,4311.4
2009,1,9,70,2696.1739130434785
2009,2,9,70,2673.5
2009,3,9,70,2685.714285714286
2009,8,9,70,2741.25
2009,9,9,70,2662.8636363636365
2009,10,9,70,2814.277777777778
2009,11,9,70,3081.416666666666
2009,12,9,70,3280.0
2010,1,9,70,3197.52
2010,2,9,70,3248.375
2010,3,9,70,3349.12
2010,9,9,70,3805.375
2010,10,9,70,4227.090909090909
2010,11,9,70,4637.681818181818
2010,12,9,70,4635.0
2011,1,9,70,4920.583333333333
2011,2,9,70,6099.142857142857
2011,3,9,70,6525.0
2011,4,9,70,6525.0
2011,9,9,70,3651.0
2011,10,9,70,4388.933333333333
2011,11,9,70,4168.84
2011,12,9,70,4100.0
2012,1,9,70,4503.73076923077
2012,2,9,70,4314.04
2012,3,9,70,4142.916666666667
2012,4,9,70,3974.0
2012,5,9,70,4029.7058823529414
2012,6,9,70,3893.541666666666
2012,7,9,70,4250.882352941177
2012,8,9,70,4542.444444444444
2012,9,9,70,4257.117647058823
2012,10,9,70,4206.2307692307695
2012,11,9,70,4228.8421052631575
2012,12,9,70,4195.954545454545
2013,1,9,70,4184.227272727273
2013,2,9,70,4457.5625
2013,3,9,70,4999.61111111111
2013,4,9,70,4710.0
2013,5,9,70,4709.62962962963
2013,6,9,70,4790.0
2013,9,9,70,5031.444444444444
2013,10,9,70,5322.923076923077
2013,11,9,70,5183.260869565217
2013,12,9,70,4980.695652173913
2014,1,9,70,5455.73076923077
2014,2,9,70,5414.0
2014,3,9,70,5127.12
2014,4,9,70,5382.95
2014,5,9,70,5690.769230769231
2014,6,9,70,5486.11111111111
2014,9,9,70,4405.791666666667
2014,10,9,70,4247.5
2014,11,9,70,3983.4347826086964
2014,12,9,70,4019.0384615384614
2015,1,9,70,4164.038461538462
2015,2,9,70,4022.5
2015,3,9,70,4147.5
2015,4,9,70,4481.25
2015,5,9,70,4700.3125
2015,6,9,70,4755.0
2015,9,9,70,4396.0
2015,10,9,70,4436.0
2015,11,9,70,4296.875
2015,12,9,70,4479.166666666667
2016,1,9,70,4696.5
2016,2,9,70,4608.739130434783
2016,3,9,70,4616.5625
2016,4,9,70,4640.0
2016,9,9,70,5359.333333333333
2016,10,9,70,5080.0
2016,11,9,70,5105.2
2016,12,9,70,5150.961538461538
2017,1,9,70,5683.0
2017,2,9,70,5909.791666666668
2017,3,9,70,5983.625
2017,4,9,70,5910.0
2017,9,9,70,4400.0
2018,1,9,70,5247.777777777777
2018,2,9,70,5085.791666666667
2018,3,9,70,4899.166666666667
2018,4,9,70,4787.727272727273
2018,5,9,70,4929.285714285715
2018,6,9,70,5750.0
2018,9,9,70,5386.75
2018,10,9,70,5295.0
2018,11,9,70,5443.0
2018,12,9,70,5426.11111111111
2019,1,9,70,5427.857142857143
2020,1,9,70,5247.8125
2020,2,9,70,5176.0
2020,3,9,70,5200.0
2009,1,9,65,3049.809523809524
2009,2,9,65,2974.318181818182
2009,3,9,65,2688.555555555556
2009,9,9,65,3022.0
2009,10,9,65,3366.4117647058824
2009,11,9,65,3412.583333333333
2009,12,9,65,3340.0
2010,1,9,65,3057.285714285714
2010,2,9,65,2866.947368421052
2010,3,9,65,2682.5
2010,9,9,65,3361.625
2010,10,9,65,3655.636363636364
2010,11,9,65,4108.272727272727
2010,12,9,65,4080.0
2011,1,9,65,5033.764705882353
2011,2,9,65,5627.0
2011,3,9,65,5450.0
2011,9,9,65,4352.0
2011,10,9,65,4940.666666666667
2011,11,9,65,4869.08
